step,train_loss,val_loss
0,7.668436050415039,7.668277740478516
200,1.950008749961853,1.9989631175994873
400,1.5221295356750488,1.5602068901062012
600,1.2087013721466064,1.249587059020996
800,1.0693448781967163,1.1179360151290894
1000,1.0080868005752563,1.0517042875289917
1200,0.9452356696128845,0.9991836547851562
1400,0.9129148721694946,0.9642738103866577
1600,0.8664358258247375,0.9174960255622864
1800,0.8505576252937317,0.904059886932373
2000,0.8182823061943054,0.8694029450416565
2200,0.8126815557479858,0.8685216307640076
2400,0.7971096634864807,0.849914014339447
2600,0.7890878915786743,0.8443377017974854
2800,0.7719690799713135,0.8303512334823608
3000,0.7556107044219971,0.8169291019439697
3200,0.7491798996925354,0.8075417876243591
3400,0.7357245683670044,0.8016851544380188
3600,0.7201026082038879,0.788144052028656
3800,0.7225919961929321,0.7899286150932312
4000,0.7084172964096069,0.7833470106124878
4200,0.7040936350822449,0.7758318185806274
4400,0.6870412230491638,0.7707048654556274
4600,0.6819247603416443,0.7697188854217529
4800,0.6783860921859741,0.7567102313041687
5000,0.6746491193771362,0.7547469139099121
5200,0.6641431450843811,0.7487972378730774
5400,0.6655295491218567,0.7502367496490479
5600,0.6569983959197998,0.7439877390861511
5800,0.6557628512382507,0.7464514374732971
6000,0.6437929272651672,0.7400209307670593
6200,0.6467996835708618,0.7384483814239502
6400,0.6395591497421265,0.737805962562561
6600,0.6358519792556763,0.7325082421302795
6800,0.6319289803504944,0.7306224703788757
7000,0.6291713118553162,0.7226541042327881
7200,0.6215326189994812,0.7195073962211609
7400,0.6239203214645386,0.715940535068512
7600,0.6178693175315857,0.7167494893074036
7800,0.6120713949203491,0.7127042412757874
8000,0.6162018775939941,0.7109876275062561
8200,0.6128448843955994,0.7098782062530518
8400,0.6075397729873657,0.7008485198020935
8600,0.6025002002716064,0.7018174529075623
8800,0.5995993614196777,0.7043256163597107
9000,0.6038444638252258,0.7020814418792725
9200,0.5981603860855103,0.6956018209457397
9400,0.5981081128120422,0.697073757648468
9600,0.6000885963439941,0.6976434588432312
9800,0.6008189916610718,0.693952739238739
10000,0.5912014842033386,0.6907766461372375
10200,0.5918771624565125,0.6874864101409912
10400,0.5877256989479065,0.6866915822029114
10600,0.5862277746200562,0.689069390296936
10800,0.5861092805862427,0.685793936252594
11000,0.5826347470283508,0.683674693107605
11200,0.5855677127838135,0.6811239123344421
11400,0.5821438431739807,0.682040274143219
11600,0.5793390870094299,0.6789494156837463
11800,0.5758922100067139,0.676766574382782
12000,0.5764662623405457,0.6750324964523315
12200,0.5729885697364807,0.6775452494621277
12400,0.5722594857215881,0.6749613881111145
12600,0.5737183094024658,0.6743720173835754
12800,0.5710031986236572,0.6707602143287659
13000,0.5695195198059082,0.668789803981781
13200,0.5663294792175293,0.6681587100028992
13400,0.5660092830657959,0.6665970087051392
13600,0.5650886297225952,0.6658022999763489
13800,0.5648496150970459,0.6650643944740295
14000,0.5651777386665344,0.6649150848388672
14200,0.5626636743545532,0.6634670495986938
14400,0.5617868304252625,0.6640016436576843
14600,0.5625522136688232,0.6640852093696594
14800,0.5564711689949036,0.6621698141098022
15000,0.5615812540054321,0.660847008228302
15200,0.556111752986908,0.6607216000556946
15400,0.5563852190971375,0.6578469276428223
15600,0.5577356815338135,0.658918559551239
15800,0.556946337223053,0.6609823703765869
16000,0.5553820133209229,0.656870424747467
16200,0.5530794858932495,0.6578079462051392
16400,0.5497813820838928,0.6587232351303101
16600,0.550187349319458,0.654673159122467
16800,0.5490419864654541,0.6512659192085266
17000,0.5495377779006958,0.6550742983818054
17200,0.5539135336875916,0.6532537937164307
17400,0.5481584668159485,0.652127742767334
17600,0.5461735725402832,0.6483224630355835
17800,0.5466597676277161,0.653550922870636
18000,0.5514839887619019,0.6478121876716614
18200,0.5505361557006836,0.6503177881240845
18400,0.5461007952690125,0.6511308550834656
18600,0.5457263588905334,0.6468535661697388
18800,0.5441722869873047,0.6493131518363953
19000,0.5444480776786804,0.6470819711685181
19200,0.5388485789299011,0.6489353179931641
19400,0.5487242341041565,0.6470905542373657
19600,0.5447768568992615,0.6458274722099304
19800,0.5407920479774475,0.645500659942627
20000,0.542965292930603,0.6449809074401855
20200,0.5393540263175964,0.6421372294425964
20400,0.5430328845977783,0.6424364447593689
20600,0.5417658090591431,0.6434707641601562
20800,0.5360668301582336,0.6429746747016907
21000,0.5375875234603882,0.6421951055526733
21200,0.5345079302787781,0.6432833671569824
21400,0.5380821824073792,0.6430895328521729
21600,0.5362040400505066,0.6404944658279419
21800,0.5373599529266357,0.6395103335380554
22000,0.5408827066421509,0.639207124710083
22200,0.5368602871894836,0.6389839053153992
22400,0.5364968776702881,0.6405576467514038
22600,0.5415663719177246,0.6381504535675049
22800,0.5360589027404785,0.6371579170227051
23000,0.5378587245941162,0.6379939317703247
23200,0.5372081995010376,0.640072226524353
23400,0.5340496897697449,0.6390402317047119
23600,0.5346468091011047,0.6363643407821655
23800,0.533332884311676,0.6403865218162537
24000,0.5383232235908508,0.6380848288536072
24200,0.5343890190124512,0.6419389247894287
24400,0.5305776000022888,0.6385998725891113
24600,0.5348986983299255,0.6369750499725342
24800,0.5345317125320435,0.6365666389465332
24999,0.5315772891044617,0.6388813853263855
