step,train_loss,val_loss
0,5.547511100769043,5.543417930603027
200,1.7008836269378662,1.7336055040359497
400,1.420034646987915,1.460313081741333
600,1.2241847515106201,1.2644243240356445
800,1.1254240274429321,1.1656081676483154
1000,1.087113618850708,1.120262622833252
1200,1.0206947326660156,1.0649563074111938
1400,0.9870706796646118,1.0286506414413452
1600,0.9443991184234619,0.9867082238197327
1800,0.9179257750511169,0.9669888019561768
2000,0.8982440233230591,0.9517666697502136
2200,0.882723331451416,0.9327911138534546
2400,0.8614477515220642,0.9180921912193298
2600,0.8490937948226929,0.9100663661956787
2800,0.8226085901260376,0.8945062160491943
3000,0.813708484172821,0.8848016858100891
3200,0.8012877106666565,0.8739070892333984
3400,0.7870028614997864,0.8713908195495605
3600,0.7876262664794922,0.8668487071990967
3800,0.7699257731437683,0.8520265221595764
4000,0.7551174163818359,0.8448824286460876
4200,0.7567296028137207,0.8439744710922241
4400,0.7596055865287781,0.8474093079566956
4600,0.7354755997657776,0.8302375078201294
4800,0.7306516170501709,0.827725350856781
5000,0.7246624231338501,0.8217343688011169
5200,0.7170825004577637,0.815900981426239
5400,0.7129775285720825,0.8122259378433228
5600,0.7080031633377075,0.8050044178962708
5800,0.704783022403717,0.8067634701728821
6000,0.6993966102600098,0.8061984181404114
6200,0.6982495188713074,0.7979823350906372
6400,0.6955463290214539,0.7983077764511108
6600,0.6915575265884399,0.7901432514190674
6800,0.6907131671905518,0.7895169854164124
7000,0.6860095262527466,0.7818987965583801
7200,0.680660605430603,0.7818303108215332
7400,0.6821943521499634,0.7776562571525574
7600,0.6767860651016235,0.7772135734558105
7800,0.6730681657791138,0.7789337038993835
8000,0.6725406050682068,0.7705437541007996
8200,0.6679602265357971,0.7691718935966492
8400,0.6616576313972473,0.7659849524497986
8600,0.6584228277206421,0.7635344862937927
8800,0.657975435256958,0.7643131017684937
9000,0.6618178486824036,0.7609519958496094
9200,0.6555129289627075,0.7573516368865967
9400,0.6553535461425781,0.7570031881332397
9600,0.653494119644165,0.7573880553245544
9800,0.6549001932144165,0.7548918128013611
10000,0.650688886642456,0.7530786395072937
10200,0.6449246406555176,0.7496146559715271
10400,0.6454489231109619,0.7504541277885437
10600,0.6429262757301331,0.7466902136802673
10800,0.6361509561538696,0.7427953481674194
11000,0.6394169330596924,0.7451096177101135
11200,0.636914074420929,0.7393949627876282
11400,0.633508563041687,0.7378055453300476
11600,0.6346226930618286,0.7413063049316406
11800,0.6328487992286682,0.7389562726020813
12000,0.6353164911270142,0.7383327484130859
12200,0.6304627656936646,0.7379060387611389
12400,0.6249257922172546,0.7349086999893188
12600,0.6246297359466553,0.7261163592338562
12800,0.6262651085853577,0.7305153608322144
13000,0.6301687359809875,0.7293397784233093
13200,0.6251561641693115,0.7310894131660461
13400,0.6231783032417297,0.7287709712982178
13600,0.6217945218086243,0.7277320623397827
13800,0.6195438504219055,0.7262853980064392
14000,0.6105750799179077,0.7231908440589905
14200,0.6133837699890137,0.7225611805915833
14400,0.6162539720535278,0.7204982042312622
14600,0.6166511178016663,0.7221339344978333
14800,0.6111663579940796,0.7218106985092163
15000,0.6082704663276672,0.713650643825531
15200,0.6111347675323486,0.720429003238678
15400,0.6142433285713196,0.7181431651115417
15600,0.6087538003921509,0.7155995965003967
15800,0.6071714758872986,0.7143316864967346
16000,0.6087204217910767,0.7155520915985107
16200,0.6066334843635559,0.7140761613845825
16400,0.6054412126541138,0.7134062051773071
16600,0.6064704656600952,0.7128064632415771
16800,0.6035769581794739,0.7116567492485046
17000,0.5979347229003906,0.71160489320755
17200,0.6013921499252319,0.7102073431015015
17400,0.6023719906806946,0.7095203399658203
17600,0.599799394607544,0.7050776481628418
17800,0.5996587872505188,0.7077670097351074
18000,0.6001512408256531,0.7087996602058411
18200,0.5982632637023926,0.7094108462333679
18400,0.5956198573112488,0.7042841911315918
18600,0.6008909344673157,0.706732988357544
18800,0.5928637981414795,0.7027329802513123
19000,0.5942632555961609,0.7023937702178955
19200,0.5969465970993042,0.7025761604309082
19400,0.5940430760383606,0.7040195465087891
19600,0.5938350558280945,0.7042120099067688
19800,0.5948850512504578,0.7026612758636475
20000,0.5886856317520142,0.7001246809959412
20200,0.5944824814796448,0.6989126801490784
20400,0.5925607085227966,0.70280921459198
20600,0.5901143550872803,0.6995605230331421
20800,0.5881833434104919,0.7011274099349976
21000,0.5934943556785583,0.7001078128814697
21200,0.5883907079696655,0.6987418532371521
21400,0.5879980325698853,0.7019415497779846
21600,0.585046112537384,0.6974223256111145
21800,0.5918578505516052,0.7018070816993713
22000,0.5908420085906982,0.7004345655441284
22200,0.5877017378807068,0.6971163749694824
22400,0.5914121866226196,0.69808030128479
22600,0.587310791015625,0.6938790678977966
22800,0.5854406952857971,0.6988197565078735
23000,0.5838109850883484,0.6946237087249756
23200,0.5903458595275879,0.6941655874252319
23400,0.5893874764442444,0.696877121925354
23600,0.5862526297569275,0.6956595778465271
23800,0.5857705473899841,0.6946830153465271
24000,0.5828539133071899,0.6958091855049133
24200,0.5879727005958557,0.6965315341949463
24400,0.5873600244522095,0.6943470239639282
24600,0.5851056575775146,0.6933323740959167
24800,0.585066020488739,0.6942528486251831
24999,0.5872181057929993,0.6944349408149719
