step,train_loss,val_loss
0,8.531550407409668,8.528173446655273
200,3.522615671157837,3.6001696586608887
400,3.200244665145874,3.2896392345428467
600,3.0345826148986816,3.1280760765075684
800,2.7969155311584473,2.9072351455688477
1000,2.6109302043914795,2.725069522857666
1200,2.4688286781311035,2.5685338973999023
1400,2.3558080196380615,2.469468355178833
1600,2.257357597351074,2.377607822418213
1800,2.1901230812072754,2.305812120437622
2000,2.134665012359619,2.2503020763397217
2200,2.077374219894409,2.2163846492767334
2400,2.0377488136291504,2.170793056488037
2600,1.9987941980361938,2.136350631713867
2800,1.9587466716766357,2.1095194816589355
3000,1.9385632276535034,2.0847954750061035
3200,1.9050729274749756,2.069279909133911
3400,1.8703124523162842,2.046145439147949
3600,1.8450709581375122,2.0258331298828125
3800,1.823331594467163,2.0081682205200195
4000,1.790955662727356,1.9917683601379395
4200,1.7730002403259277,1.970491647720337
4400,1.7549189329147339,1.9667811393737793
4600,1.7265695333480835,1.9405437707901
4800,1.7070378065109253,1.932958722114563
5000,1.6824334859848022,1.9203723669052124
5200,1.668155312538147,1.9132651090621948
5400,1.6522512435913086,1.8879992961883545
5600,1.6437335014343262,1.8911163806915283
5800,1.619991660118103,1.8763335943222046
6000,1.6112087965011597,1.8618111610412598
6200,1.595953345298767,1.8479037284851074
6400,1.5802661180496216,1.8387115001678467
6600,1.5770998001098633,1.8406497240066528
6800,1.5675870180130005,1.8328981399536133
7000,1.5584434270858765,1.821966290473938
7200,1.5476046800613403,1.8099989891052246
7400,1.5414291620254517,1.8085328340530396
7600,1.5396345853805542,1.8067201375961304
7800,1.5327575206756592,1.795730471611023
8000,1.519760012626648,1.7899105548858643
8200,1.5034103393554688,1.7859277725219727
8400,1.493332028388977,1.7756959199905396
8600,1.4896388053894043,1.7733674049377441
8800,1.487043857574463,1.7676801681518555
9000,1.485835313796997,1.7596499919891357
9200,1.4804192781448364,1.7610528469085693
9400,1.4659522771835327,1.7477545738220215
9600,1.4668704271316528,1.7448906898498535
9800,1.4451807737350464,1.7363629341125488
10000,1.4564405679702759,1.7345107793807983
10200,1.4458813667297363,1.732871413230896
10400,1.445745587348938,1.7307319641113281
10600,1.4476194381713867,1.7230337858200073
10800,1.4299142360687256,1.7187875509262085
11000,1.4267791509628296,1.7145329713821411
11200,1.427528977394104,1.7134612798690796
11400,1.4164414405822754,1.7114485502243042
11600,1.419610857963562,1.7014367580413818
11800,1.4117803573608398,1.7047173976898193
12000,1.3907791376113892,1.700381875038147
12200,1.401516318321228,1.6993104219436646
12400,1.4015326499938965,1.6943260431289673
12600,1.396760106086731,1.6903479099273682
12800,1.390318751335144,1.683724045753479
13000,1.3845949172973633,1.6813884973526
13200,1.379526972770691,1.6800063848495483
13400,1.3834384679794312,1.6842527389526367
13600,1.3809332847595215,1.6824547052383423
13800,1.3860052824020386,1.6725807189941406
14000,1.3776012659072876,1.6689132452011108
14200,1.3787693977355957,1.6665899753570557
14400,1.3597118854522705,1.661238431930542
14600,1.3637890815734863,1.6681228876113892
14800,1.364741563796997,1.6595525741577148
15000,1.3597911596298218,1.6604185104370117
15200,1.356195330619812,1.6575700044631958
15400,1.346596360206604,1.6575706005096436
15600,1.358898639678955,1.6494860649108887
15800,1.356114387512207,1.650786280632019
16000,1.3586840629577637,1.6561459302902222
16200,1.3518850803375244,1.6495215892791748
16400,1.34993314743042,1.6466190814971924
16600,1.3381857872009277,1.641865849494934
16800,1.3445401191711426,1.6423858404159546
17000,1.3358688354492188,1.6384636163711548
17200,1.3371152877807617,1.639174222946167
17400,1.3365646600723267,1.6388177871704102
17600,1.3267163038253784,1.6337180137634277
17800,1.3278496265411377,1.6378482580184937
18000,1.3281344175338745,1.633381962776184
18200,1.325783133506775,1.6331536769866943
18400,1.3215811252593994,1.6350854635238647
18600,1.3271853923797607,1.6294975280761719
18800,1.3223199844360352,1.6281121969223022
19000,1.3195544481277466,1.6271281242370605
19200,1.3224011659622192,1.6263645887374878
19400,1.310205101966858,1.622388482093811
19600,1.317308783531189,1.625064730644226
19800,1.3224865198135376,1.6226530075073242
20000,1.321956992149353,1.6247203350067139
20200,1.3059676885604858,1.6272327899932861
20400,1.3126821517944336,1.6146681308746338
20600,1.3097217082977295,1.6229867935180664
20800,1.308190107345581,1.6223695278167725
21000,1.312798023223877,1.616452693939209
21200,1.3052443265914917,1.615053415298462
21400,1.3028967380523682,1.6092658042907715
21600,1.2959474325180054,1.6102617979049683
21800,1.3003979921340942,1.6142901182174683
22000,1.3014497756958008,1.6140049695968628
22200,1.3161169290542603,1.6125062704086304
22400,1.2962181568145752,1.6092476844787598
22600,1.2939714193344116,1.6131768226623535
22800,1.2978253364562988,1.6104122400283813
23000,1.2992234230041504,1.6124435663223267
23200,1.2972095012664795,1.6116904020309448
23400,1.2972285747528076,1.6064553260803223
23600,1.2991443872451782,1.6091121435165405
23800,1.294440507888794,1.6026402711868286
24000,1.282170295715332,1.6020348072052002
24200,1.2900222539901733,1.6039931774139404
24400,1.2895392179489136,1.6058748960494995
24600,1.2864996194839478,1.60396146774292
24800,1.2847754955291748,1.6068968772888184
24999,1.302405595779419,1.604668140411377
