step,train_loss,val_loss
0,5.324011325836182,5.321880340576172
200,1.6596351861953735,1.699172019958496
400,1.448012113571167,1.4844990968704224
600,1.1734412908554077,1.2215805053710938
800,1.051696538925171,1.1003391742706299
1000,0.994346022605896,1.0495257377624512
1200,0.9511598348617554,0.997631847858429
1400,0.9270523190498352,0.9740342497825623
1600,0.8973784446716309,0.9504223465919495
1800,0.8626710772514343,0.9109919667243958
2000,0.8442684412002563,0.8967658281326294
2200,0.8343745470046997,0.8881178498268127
2400,0.8110283613204956,0.8705204725265503
2600,0.8005592226982117,0.8626404404640198
2800,0.7832650542259216,0.8551076650619507
3000,0.7742254137992859,0.8378905653953552
3200,0.7548470497131348,0.8330114483833313
3400,0.7520361542701721,0.8252810835838318
3600,0.7462193965911865,0.8237627148628235
3800,0.735221266746521,0.8184492588043213
4000,0.7279030084609985,0.8120413422584534
4200,0.7194454669952393,0.8040251135826111
4400,0.7171386480331421,0.7959654331207275
4600,0.7066261172294617,0.7920396327972412
4800,0.6990458965301514,0.7854506969451904
5000,0.694257915019989,0.7834229469299316
5200,0.6902860999107361,0.7814704179763794
5400,0.6801573038101196,0.7750677466392517
5600,0.6810100078582764,0.7750769257545471
5800,0.6721847057342529,0.7690640091896057
6000,0.670947253704071,0.7607407569885254
6200,0.6694744229316711,0.7605165243148804
6400,0.6543519496917725,0.7547078132629395
6600,0.660966157913208,0.7582637667655945
6800,0.6594906449317932,0.7530845403671265
7000,0.6548676490783691,0.7488754987716675
7200,0.6504074931144714,0.7456809878349304
7400,0.6501752734184265,0.7408406138420105
7600,0.6438966989517212,0.7393401861190796
7800,0.6431854963302612,0.7443791031837463
8000,0.6391977667808533,0.7346442341804504
8200,0.6344619989395142,0.7338305115699768
8400,0.635077953338623,0.7300704717636108
8600,0.633406400680542,0.7317254543304443
8800,0.6279003024101257,0.7296248078346252
9000,0.6292852163314819,0.7272133827209473
9200,0.6280645132064819,0.7205772399902344
9400,0.6238664388656616,0.7197110056877136
9600,0.62237948179245,0.7188654541969299
9800,0.6157604455947876,0.7194892764091492
10000,0.6233754754066467,0.7186974287033081
10200,0.616611659526825,0.718972384929657
10400,0.612092912197113,0.7133192420005798
10600,0.615494966506958,0.707253098487854
10800,0.6132196187973022,0.7090011835098267
11000,0.6141070127487183,0.707822859287262
11200,0.6105674505233765,0.7075273990631104
11400,0.6120700836181641,0.706947386264801
11600,0.6073899269104004,0.709043562412262
11800,0.6034974455833435,0.7021461725234985
12000,0.605623722076416,0.7049593925476074
12200,0.6024321913719177,0.7047154307365417
12400,0.6019724011421204,0.699025571346283
12600,0.5997697114944458,0.7007850408554077
12800,0.5981917381286621,0.6948196291923523
13000,0.598200798034668,0.6987918615341187
13200,0.5983266234397888,0.6962519884109497
13400,0.5953752994537354,0.6944177746772766
13600,0.5969486236572266,0.6951587200164795
13800,0.592022180557251,0.6927842497825623
14000,0.5918200016021729,0.6932868361473083
14200,0.5908876657485962,0.6897907853126526
14400,0.5905264616012573,0.6895356774330139
14600,0.5851459503173828,0.6901652812957764
14800,0.5890501737594604,0.6885825991630554
15000,0.5863325595855713,0.6862561702728271
15200,0.5832633376121521,0.6850030422210693
15400,0.5891075730323792,0.6850842237472534
15600,0.5858280062675476,0.683176577091217
15800,0.5853164196014404,0.6819782853126526
16000,0.5802059769630432,0.6809940338134766
16200,0.5853707790374756,0.6809909343719482
16400,0.5776110291481018,0.6773748993873596
16600,0.5856008529663086,0.6841709613800049
16800,0.5749837756156921,0.6828259825706482
17000,0.580925703048706,0.6795657277107239
17200,0.5771459341049194,0.6778758764266968
17400,0.5772818326950073,0.6804161667823792
17600,0.5765738487243652,0.6769900321960449
17800,0.5773528218269348,0.6721742153167725
18000,0.5723935961723328,0.6740330457687378
18200,0.5788007974624634,0.6744957566261292
18400,0.5720091462135315,0.6780495643615723
18600,0.5716493725776672,0.6762409210205078
18800,0.5713905692100525,0.677771806716919
19000,0.5682018399238586,0.6715345978736877
19200,0.5682697892189026,0.6738377213478088
19400,0.5686001181602478,0.6706153750419617
19600,0.5710858702659607,0.6726011037826538
19800,0.5723176002502441,0.6728148460388184
20000,0.5668747425079346,0.6721537113189697
20200,0.567085325717926,0.667864203453064
20400,0.5701711177825928,0.6722923517227173
20600,0.5649397969245911,0.6707810759544373
20800,0.5691308975219727,0.6697123050689697
21000,0.5648844242095947,0.6711980700492859
21200,0.5631844997406006,0.6660630702972412
21400,0.5668787956237793,0.665632426738739
21600,0.5675407648086548,0.6678853631019592
21800,0.5617326498031616,0.6660657525062561
22000,0.5682567358016968,0.6647610664367676
22200,0.5641768574714661,0.6651834845542908
22400,0.5682755708694458,0.664384663105011
22600,0.5629941821098328,0.6651594638824463
22800,0.5663005709648132,0.6666889786720276
23000,0.559970498085022,0.6668642163276672
23200,0.5623915195465088,0.6638920307159424
23400,0.5589300394058228,0.6662937998771667
23600,0.5647823214530945,0.6643252372741699
23800,0.5647780895233154,0.665465235710144
24000,0.5626522302627563,0.6620829701423645
24200,0.563621997833252,0.6627158522605896
24400,0.5619134902954102,0.6627472043037415
24600,0.5620303153991699,0.6631863117218018
24800,0.5595888495445251,0.6635539531707764
24999,0.5596464276313782,0.6646411418914795
